Id de pago,fecha,CVU/CBU,Valor
11745,12/6/2025,"2,39951E+21",$77.698
11746,4/6/2025,"6,79302E+21",$154.716
11747,7/6/2025,"5,11731E+21",$99.617
11748,15/6/2025,"9,09859E+21",$140.339
11749,1/6/2025,"4,05869E+21",$159.374
11750,6/6/2025,"5,12066E+21",$187.876
11751,9/6/2025,"9,30191E+21",$166.872
11752,14/6/2025,"7,99791E+21",$96.242
11753,7/6/2025,"7,9007E+21",$88.248
11754,1/6/2025,"2,31441E+21",$126.591
11755,13/6/2025,"3,25384E+21",$74.600
11756,14/6/2025,"8,91381E+21",$148.739
11757,7/6/2025,"1,42446E+21",$190.238
11758,9/6/2025,"3,1396E+21",$55.529
11759,13/6/2025,"2,39951E+21",$199.464
11760,6/6/2025,"8,94438E+21",$64.523
11761,11/6/2025,"9,79877E+21",$72.439
11762,3/6/2025,"3,74744E+21",$170.225
11763,13/6/2025,"8,55574E+21",$158.053
11764,4/6/2025,"1,13553E+21",$144.118
11765,3/6/2025,"7,86347E+21",$141.888
11766,3/6/2025,"6,75838E+21",$148.818
11767,2/6/2025,"7,38518E+21",$126.176
11768,11/6/2025,"5,11731E+21",$197.660
11769,14/6/2025,"8,44567E+21",$89.503
11770,13/6/2025,"7,15249E+21",$105.121
11771,12/6/2025,"1,83162E+21",$164.660
11772,15/6/2025,"8,40166E+21",$84.235
11773,13/6/2025,"7,95204E+21",$103.921
11774,14/6/2025,"8,20399E+21",$112.853
11775,3/6/2025,"7,89969E+21",$122.494
11776,1/6/2025,"1,42446E+21",$69.574
11777,15/6/2025,"3,5424E+21",$182.131
11778,10/6/2025,"4,19888E+21",$121.911
11779,10/6/2025,"5,46569E+21",$105.418
11780,11/6/2025,"4,53257E+21",$194.172
11781,2/6/2025,"8,91381E+21",$154.885
11782,15/6/2025,"4,60919E+21",$192.894
11783,4/6/2025,"8,20399E+21",$168.680
11784,5/6/2025,"3,15482E+21",$99.548
11785,5/6/2025,"9,06482E+21",$183.378
11786,15/6/2025,"9,95987E+21",$185.151
11787,14/6/2025,"5,73854E+21",$125.003
11788,6/6/2025,"5,84624E+21",$69.787
11789,6/6/2025,"5,51303E+21",$102.363
11790,2/6/2025,"2,31441E+21",$195.561
11791,6/6/2025,"4,92178E+21",$77.747
11792,14/6/2025,"3,96704E+21",$80.009
11793,1/6/2025,"3,25384E+21",$82.046
11794,6/6/2025,"9,64964E+21",$57.852
11795,5/6/2025,"1,68669E+21",$187.752
11796,10/6/2025,"5,11731E+21",$105.023
11797,14/6/2025,"2,89875E+21",$195.037
11798,1/6/2025,"4,73909E+21",$184.340
11799,9/6/2025,"3,74744E+21",$92.364
